,Founded,Size,Location,Type of Ownership,Sector,Revenue,Rating,Salary Estimate,Job Title,Job Description,Industry,Company Name
76,1843,10000+ Employees,Bangalore,Company - Public,Manufacturing,$10+ billion (USD),4.1,₹180K - ₹360K (Employer est.),Data Scientist (Technical),"Senior Data Scientist
Siemens founded the new business unit Siemens Advanta (formerly known as Siemens IoT Services) on April 1, 2019 with its headquarter in Munich, Germany. It has been crafted to unlock the digital future of its clients by offering end-to-end support on their outstanding digitalization journey. Siemens Advanta is a strategic advisor and a trusted implementation partner in digital transformation and industrial IoT with a global network of more than 8000 employees in 10 countries and 21 offices. Highly skilled and experienced specialists offer services which range from consulting to craft & prototyping to solution & implementation and operation – everything out of one hand!
Before our software developers write even a single line of code, they have to understand what drives our customers. What is the environment? What is the user story based on? Implementation means – trying, testing, and improving outcomes until a final solution emerges. Knowledge means exchange – discussions with colleagues from all over the world. Join our Digitalization Technology and Services (DTS) team based in Bangalore and enjoy the freedom to think in completely new categories!
Find out more about the Digital world of Siemens here: www.siemens.com/careers/digitalminds",Electrical & Electronic Manufacturing,Ericsson
77,1843,10000+ Employees,Bangalore,Company - Public,Manufacturing,$10+ billion (USD),4.1,₹180K - ₹360K (Employer est.),Data Scientist,"Senior Data Scientist
Siemens founded the new business unit Siemens Advanta (formerly known as Siemens IoT Services) on April 1, 2019 with its headquarter in Munich, Germany. It has been crafted to unlock the digital future of its clients by offering end-to-end support on their outstanding digitalization journey. Siemens Advanta is a strategic advisor and a trusted implementation partner in digital transformation and industrial IoT with a global network of more than 8000 employees in 10 countries and 21 offices. Highly skilled and experienced specialists offer services which range from consulting to craft & prototyping to solution & implementation and operation – everything out of one hand!
Before our software developers write even a single line of code, they have to understand what drives our customers. What is the environment? What is the user story based on? Implementation means – trying, testing, and improving outcomes until a final solution emerges. Knowledge means exchange – discussions with colleagues from all over the world. Join our Digitalization Technology and Services (DTS) team based in Bangalore and enjoy the freedom to think in completely new categories!
Find out more about the Digital world of Siemens here: www.siemens.com/careers/digitalminds",Electrical & Electronic Manufacturing,Careator Technologies
78,1843,10000+ Employees,Bangalore,Company - Public,Manufacturing,$10+ billion (USD),4.1,₹180K - ₹360K (Employer est.),Data Scientist II,"Senior Data Scientist
Siemens founded the new business unit Siemens Advanta (formerly known as Siemens IoT Services) on April 1, 2019 with its headquarter in Munich, Germany. It has been crafted to unlock the digital future of its clients by offering end-to-end support on their outstanding digitalization journey. Siemens Advanta is a strategic advisor and a trusted implementation partner in digital transformation and industrial IoT with a global network of more than 8000 employees in 10 countries and 21 offices. Highly skilled and experienced specialists offer services which range from consulting to craft & prototyping to solution & implementation and operation – everything out of one hand!
Before our software developers write even a single line of code, they have to understand what drives our customers. What is the environment? What is the user story based on? Implementation means – trying, testing, and improving outcomes until a final solution emerges. Knowledge means exchange – discussions with colleagues from all over the world. Join our Digitalization Technology and Services (DTS) team based in Bangalore and enjoy the freedom to think in completely new categories!
Find out more about the Digital world of Siemens here: www.siemens.com/careers/digitalminds",Electrical & Electronic Manufacturing,Honeywell
79,1843,10000+ Employees,Pune,Company - Public,Manufacturing,$10+ billion (USD),4.1,₹180K - ₹360K (Employer est.),Machine Learning Engineer - Intern,"Senior Data Scientist
Siemens founded the new business unit Siemens Advanta (formerly known as Siemens IoT Services) on April 1, 2019 with its headquarter in Munich, Germany. It has been crafted to unlock the digital future of its clients by offering end-to-end support on their outstanding digitalization journey. Siemens Advanta is a strategic advisor and a trusted implementation partner in digital transformation and industrial IoT with a global network of more than 8000 employees in 10 countries and 21 offices. Highly skilled and experienced specialists offer services which range from consulting to craft & prototyping to solution & implementation and operation – everything out of one hand!
Before our software developers write even a single line of code, they have to understand what drives our customers. What is the environment? What is the user story based on? Implementation means – trying, testing, and improving outcomes until a final solution emerges. Knowledge means exchange – discussions with colleagues from all over the world. Join our Digitalization Technology and Services (DTS) team based in Bangalore and enjoy the freedom to think in completely new categories!
Find out more about the Digital world of Siemens here: www.siemens.com/careers/digitalminds",Electrical & Electronic Manufacturing,Aera Technology
80,1843,10000+ Employees,Pune,Company - Public,Manufacturing,$10+ billion (USD),4.1,₹180K - ₹360K (Employer est.),Data Scientist,"Senior Data Scientist
Siemens founded the new business unit Siemens Advanta (formerly known as Siemens IoT Services) on April 1, 2019 with its headquarter in Munich, Germany. It has been crafted to unlock the digital future of its clients by offering end-to-end support on their outstanding digitalization journey. Siemens Advanta is a strategic advisor and a trusted implementation partner in digital transformation and industrial IoT with a global network of more than 8000 employees in 10 countries and 21 offices. Highly skilled and experienced specialists offer services which range from consulting to craft & prototyping to solution & implementation and operation – everything out of one hand!
Before our software developers write even a single line of code, they have to understand what drives our customers. What is the environment? What is the user story based on? Implementation means – trying, testing, and improving outcomes until a final solution emerges. Knowledge means exchange – discussions with colleagues from all over the world. Join our Digitalization Technology and Services (DTS) team based in Bangalore and enjoy the freedom to think in completely new categories!
Find out more about the Digital world of Siemens here: www.siemens.com/careers/digitalminds",Electrical & Electronic Manufacturing,LiveVectors Solutions Pvt Ltd
81,1843,10000+ Employees,New Delhi,Company - Public,Manufacturing,$10+ billion (USD),4.1,₹180K - ₹360K (Employer est.),Data Scientist,"Senior Data Scientist
Siemens founded the new business unit Siemens Advanta (formerly known as Siemens IoT Services) on April 1, 2019 with its headquarter in Munich, Germany. It has been crafted to unlock the digital future of its clients by offering end-to-end support on their outstanding digitalization journey. Siemens Advanta is a strategic advisor and a trusted implementation partner in digital transformation and industrial IoT with a global network of more than 8000 employees in 10 countries and 21 offices. Highly skilled and experienced specialists offer services which range from consulting to craft & prototyping to solution & implementation and operation – everything out of one hand!
Before our software developers write even a single line of code, they have to understand what drives our customers. What is the environment? What is the user story based on? Implementation means – trying, testing, and improving outcomes until a final solution emerges. Knowledge means exchange – discussions with colleagues from all over the world. Join our Digitalization Technology and Services (DTS) team based in Bangalore and enjoy the freedom to think in completely new categories!
Find out more about the Digital world of Siemens here: www.siemens.com/careers/digitalminds",Electrical & Electronic Manufacturing,WinZO
82,1843,10000+ Employees,Pune,Company - Public,Manufacturing,$10+ billion (USD),4.1,₹180K - ₹360K (Employer est.),Data Scientist – Smart Building Analytics,"Senior Data Scientist
Siemens founded the new business unit Siemens Advanta (formerly known as Siemens IoT Services) on April 1, 2019 with its headquarter in Munich, Germany. It has been crafted to unlock the digital future of its clients by offering end-to-end support on their outstanding digitalization journey. Siemens Advanta is a strategic advisor and a trusted implementation partner in digital transformation and industrial IoT with a global network of more than 8000 employees in 10 countries and 21 offices. Highly skilled and experienced specialists offer services which range from consulting to craft & prototyping to solution & implementation and operation – everything out of one hand!
Before our software developers write even a single line of code, they have to understand what drives our customers. What is the environment? What is the user story based on? Implementation means – trying, testing, and improving outcomes until a final solution emerges. Knowledge means exchange – discussions with colleagues from all over the world. Join our Digitalization Technology and Services (DTS) team based in Bangalore and enjoy the freedom to think in completely new categories!
Find out more about the Digital world of Siemens here: www.siemens.com/careers/digitalminds",Electrical & Electronic Manufacturing,Siemens
83,1843,10000+ Employees,Pune,Company - Public,Manufacturing,$10+ billion (USD),4.1,₹180K - ₹360K (Employer est.),Data Scientist,"Senior Data Scientist
Siemens founded the new business unit Siemens Advanta (formerly known as Siemens IoT Services) on April 1, 2019 with its headquarter in Munich, Germany. It has been crafted to unlock the digital future of its clients by offering end-to-end support on their outstanding digitalization journey. Siemens Advanta is a strategic advisor and a trusted implementation partner in digital transformation and industrial IoT with a global network of more than 8000 employees in 10 countries and 21 offices. Highly skilled and experienced specialists offer services which range from consulting to craft & prototyping to solution & implementation and operation – everything out of one hand!
Before our software developers write even a single line of code, they have to understand what drives our customers. What is the environment? What is the user story based on? Implementation means – trying, testing, and improving outcomes until a final solution emerges. Knowledge means exchange – discussions with colleagues from all over the world. Join our Digitalization Technology and Services (DTS) team based in Bangalore and enjoy the freedom to think in completely new categories!
Find out more about the Digital world of Siemens here: www.siemens.com/careers/digitalminds",Electrical & Electronic Manufacturing,Vijaya Management Services
84,1843,10000+ Employees,Bangalore,Company - Public,Manufacturing,$10+ billion (USD),4.1,₹180K - ₹360K (Employer est.),Data Analytics part time job/internship at Bangalore,"Senior Data Scientist
Siemens founded the new business unit Siemens Advanta (formerly known as Siemens IoT Services) on April 1, 2019 with its headquarter in Munich, Germany. It has been crafted to unlock the digital future of its clients by offering end-to-end support on their outstanding digitalization journey. Siemens Advanta is a strategic advisor and a trusted implementation partner in digital transformation and industrial IoT with a global network of more than 8000 employees in 10 countries and 21 offices. Highly skilled and experienced specialists offer services which range from consulting to craft & prototyping to solution & implementation and operation – everything out of one hand!
Before our software developers write even a single line of code, they have to understand what drives our customers. What is the environment? What is the user story based on? Implementation means – trying, testing, and improving outcomes until a final solution emerges. Knowledge means exchange – discussions with colleagues from all over the world. Join our Digitalization Technology and Services (DTS) team based in Bangalore and enjoy the freedom to think in completely new categories!
Find out more about the Digital world of Siemens here: www.siemens.com/careers/digitalminds",Electrical & Electronic Manufacturing,Miurac
85,1843,10000+ Employees,Bangalore,Company - Public,Manufacturing,$10+ billion (USD),4.1,₹180K - ₹360K (Employer est.),Data Scientist - (Intern) - India /SCO UHR,"Senior Data Scientist
Siemens founded the new business unit Siemens Advanta (formerly known as Siemens IoT Services) on April 1, 2019 with its headquarter in Munich, Germany. It has been crafted to unlock the digital future of its clients by offering end-to-end support on their outstanding digitalization journey. Siemens Advanta is a strategic advisor and a trusted implementation partner in digital transformation and industrial IoT with a global network of more than 8000 employees in 10 countries and 21 offices. Highly skilled and experienced specialists offer services which range from consulting to craft & prototyping to solution & implementation and operation – everything out of one hand!
Before our software developers write even a single line of code, they have to understand what drives our customers. What is the environment? What is the user story based on? Implementation means – trying, testing, and improving outcomes until a final solution emerges. Knowledge means exchange – discussions with colleagues from all over the world. Join our Digitalization Technology and Services (DTS) team based in Bangalore and enjoy the freedom to think in completely new categories!
Find out more about the Digital world of Siemens here: www.siemens.com/careers/digitalminds",Electrical & Electronic Manufacturing,Cisco Systems
86,1843,10000+ Employees,Hyderābād,Company - Public,Manufacturing,$10+ billion (USD),4.1,₹180K - ₹360K (Employer est.),Data Scientist Intern,"Senior Data Scientist
Siemens founded the new business unit Siemens Advanta (formerly known as Siemens IoT Services) on April 1, 2019 with its headquarter in Munich, Germany. It has been crafted to unlock the digital future of its clients by offering end-to-end support on their outstanding digitalization journey. Siemens Advanta is a strategic advisor and a trusted implementation partner in digital transformation and industrial IoT with a global network of more than 8000 employees in 10 countries and 21 offices. Highly skilled and experienced specialists offer services which range from consulting to craft & prototyping to solution & implementation and operation – everything out of one hand!
Before our software developers write even a single line of code, they have to understand what drives our customers. What is the environment? What is the user story based on? Implementation means – trying, testing, and improving outcomes until a final solution emerges. Knowledge means exchange – discussions with colleagues from all over the world. Join our Digitalization Technology and Services (DTS) team based in Bangalore and enjoy the freedom to think in completely new categories!
Find out more about the Digital world of Siemens here: www.siemens.com/careers/digitalminds",Electrical & Electronic Manufacturing,Arthashastra Intelligence
87,1843,10000+ Employees,Pune,Company - Public,Manufacturing,$10+ billion (USD),4.1,₹180K - ₹360K (Employer est.),Senior Data Scientist,"Senior Data Scientist
Siemens founded the new business unit Siemens Advanta (formerly known as Siemens IoT Services) on April 1, 2019 with its headquarter in Munich, Germany. It has been crafted to unlock the digital future of its clients by offering end-to-end support on their outstanding digitalization journey. Siemens Advanta is a strategic advisor and a trusted implementation partner in digital transformation and industrial IoT with a global network of more than 8000 employees in 10 countries and 21 offices. Highly skilled and experienced specialists offer services which range from consulting to craft & prototyping to solution & implementation and operation – everything out of one hand!
Before our software developers write even a single line of code, they have to understand what drives our customers. What is the environment? What is the user story based on? Implementation means – trying, testing, and improving outcomes until a final solution emerges. Knowledge means exchange – discussions with colleagues from all over the world. Join our Digitalization Technology and Services (DTS) team based in Bangalore and enjoy the freedom to think in completely new categories!
Find out more about the Digital world of Siemens here: www.siemens.com/careers/digitalminds",Electrical & Electronic Manufacturing,Maersk
88,1843,10000+ Employees,Bangalore,Company - Public,Manufacturing,$10+ billion (USD),4.1,₹180K - ₹360K (Employer est.),Data Scientist - Sales,"Senior Data Scientist
Siemens founded the new business unit Siemens Advanta (formerly known as Siemens IoT Services) on April 1, 2019 with its headquarter in Munich, Germany. It has been crafted to unlock the digital future of its clients by offering end-to-end support on their outstanding digitalization journey. Siemens Advanta is a strategic advisor and a trusted implementation partner in digital transformation and industrial IoT with a global network of more than 8000 employees in 10 countries and 21 offices. Highly skilled and experienced specialists offer services which range from consulting to craft & prototyping to solution & implementation and operation – everything out of one hand!
Before our software developers write even a single line of code, they have to understand what drives our customers. What is the environment? What is the user story based on? Implementation means – trying, testing, and improving outcomes until a final solution emerges. Knowledge means exchange – discussions with colleagues from all over the world. Join our Digitalization Technology and Services (DTS) team based in Bangalore and enjoy the freedom to think in completely new categories!
Find out more about the Digital world of Siemens here: www.siemens.com/careers/digitalminds",Electrical & Electronic Manufacturing,Apptio
89,1843,10000+ Employees,Remote,Company - Public,Manufacturing,$10+ billion (USD),4.1,₹180K - ₹360K (Employer est.),Data Scientist,"Senior Data Scientist
Siemens founded the new business unit Siemens Advanta (formerly known as Siemens IoT Services) on April 1, 2019 with its headquarter in Munich, Germany. It has been crafted to unlock the digital future of its clients by offering end-to-end support on their outstanding digitalization journey. Siemens Advanta is a strategic advisor and a trusted implementation partner in digital transformation and industrial IoT with a global network of more than 8000 employees in 10 countries and 21 offices. Highly skilled and experienced specialists offer services which range from consulting to craft & prototyping to solution & implementation and operation – everything out of one hand!
Before our software developers write even a single line of code, they have to understand what drives our customers. What is the environment? What is the user story based on? Implementation means – trying, testing, and improving outcomes until a final solution emerges. Knowledge means exchange – discussions with colleagues from all over the world. Join our Digitalization Technology and Services (DTS) team based in Bangalore and enjoy the freedom to think in completely new categories!
Find out more about the Digital world of Siemens here: www.siemens.com/careers/digitalminds",Electrical & Electronic Manufacturing,Digbi Health
90,,,Mumbai,,,,,₹500K - ₹1M (Employer est.),Machine Learning Engineer,"Experience: 2 - 4 years
Skills Required:
Machine Learning (ML), Deep Learning, Python, TensorFlow, PyTorch, Keras, Natural Language Processing (NLP), KafKa, Caffe
Responsibilities:
1. Hands-on experience with statistical, machine-learning tools and techniques, should be strong in data structures and algorithms
3. Develop Machine Learning (ML) models using various neural network architectures and implement the model using Python.",,Ladderlogiq
91,,,India,,,,,₹500K - ₹1M (Employer est.),Deep Learning Intern,"Experience: 2 - 4 years
Skills Required:
Machine Learning (ML), Deep Learning, Python, TensorFlow, PyTorch, Keras, Natural Language Processing (NLP), KafKa, Caffe
Responsibilities:
1. Hands-on experience with statistical, machine-learning tools and techniques, should be strong in data structures and algorithms
3. Develop Machine Learning (ML) models using various neural network architectures and implement the model using Python.",,OXO Solutions
92,,,Bangalore,,,,,₹500K - ₹1M (Employer est.),Machine Learning Engineer - Interns,"Experience: 2 - 4 years
Skills Required:
Machine Learning (ML), Deep Learning, Python, TensorFlow, PyTorch, Keras, Natural Language Processing (NLP), KafKa, Caffe
Responsibilities:
1. Hands-on experience with statistical, machine-learning tools and techniques, should be strong in data structures and algorithms
3. Develop Machine Learning (ML) models using various neural network architectures and implement the model using Python.",,IceCream Labs
93,,,Bangalore,,,,,₹500K - ₹1M (Employer est.),Python & Machine Learning,"Experience: 2 - 4 years
Skills Required:
Machine Learning (ML), Deep Learning, Python, TensorFlow, PyTorch, Keras, Natural Language Processing (NLP), KafKa, Caffe
Responsibilities:
1. Hands-on experience with statistical, machine-learning tools and techniques, should be strong in data structures and algorithms
3. Develop Machine Learning (ML) models using various neural network architectures and implement the model using Python.",,Technology Next
94,,,Bangalore,,,,,₹500K - ₹1M (Employer est.),Decision Scientist - GoFood,"Experience: 2 - 4 years
Skills Required:
Machine Learning (ML), Deep Learning, Python, TensorFlow, PyTorch, Keras, Natural Language Processing (NLP), KafKa, Caffe
Responsibilities:
1. Hands-on experience with statistical, machine-learning tools and techniques, should be strong in data structures and algorithms
3. Develop Machine Learning (ML) models using various neural network architectures and implement the model using Python.",,GO-JEK
95,,,Hyderābād,,,,,₹500K - ₹1M (Employer est.),"Cybersecurity, AI and Machine Learning Engineers","Experience: 2 - 4 years
Skills Required:
Machine Learning (ML), Deep Learning, Python, TensorFlow, PyTorch, Keras, Natural Language Processing (NLP), KafKa, Caffe
Responsibilities:
1. Hands-on experience with statistical, machine-learning tools and techniques, should be strong in data structures and algorithms
3. Develop Machine Learning (ML) models using various neural network architectures and implement the model using Python.",,GITTY Apps Pvt. Ltd
96,,,Bangalore,,,,,₹500K - ₹1M (Employer est.),Engineer - AI,"Experience: 2 - 4 years
Skills Required:
Machine Learning (ML), Deep Learning, Python, TensorFlow, PyTorch, Keras, Natural Language Processing (NLP), KafKa, Caffe
Responsibilities:
1. Hands-on experience with statistical, machine-learning tools and techniques, should be strong in data structures and algorithms
3. Develop Machine Learning (ML) models using various neural network architectures and implement the model using Python.",,ThoughtFocus
97,,,India,,,,,₹500K - ₹1M (Employer est.),Jr. Data Science Professional,"Experience: 2 - 4 years
Skills Required:
Machine Learning (ML), Deep Learning, Python, TensorFlow, PyTorch, Keras, Natural Language Processing (NLP), KafKa, Caffe
Responsibilities:
1. Hands-on experience with statistical, machine-learning tools and techniques, should be strong in data structures and algorithms
3. Develop Machine Learning (ML) models using various neural network architectures and implement the model using Python.",,Harmony Data Integration Technologies
98,,,India,,,,,₹500K - ₹1M (Employer est.),Data Scientist,"Experience: 2 - 4 years
Skills Required:
Machine Learning (ML), Deep Learning, Python, TensorFlow, PyTorch, Keras, Natural Language Processing (NLP), KafKa, Caffe
Responsibilities:
1. Hands-on experience with statistical, machine-learning tools and techniques, should be strong in data structures and algorithms
3. Develop Machine Learning (ML) models using various neural network architectures and implement the model using Python.",,Wolters Kluwer
99,,,Bangalore,,,,,₹500K - ₹1M (Employer est.),Research Engineer I -Data Science,"Experience: 2 - 4 years
Skills Required:
Machine Learning (ML), Deep Learning, Python, TensorFlow, PyTorch, Keras, Natural Language Processing (NLP), KafKa, Caffe
Responsibilities:
1. Hands-on experience with statistical, machine-learning tools and techniques, should be strong in data structures and algorithms
3. Develop Machine Learning (ML) models using various neural network architectures and implement the model using Python.",,Philips
100,,,Pune,,,,,₹500K - ₹1M (Employer est.),Python Machine Learning,"Experience: 2 - 4 years
Skills Required:
Machine Learning (ML), Deep Learning, Python, TensorFlow, PyTorch, Keras, Natural Language Processing (NLP), KafKa, Caffe
Responsibilities:
1. Hands-on experience with statistical, machine-learning tools and techniques, should be strong in data structures and algorithms
3. Develop Machine Learning (ML) models using various neural network architectures and implement the model using Python.",,e-Innosec Consulting
101,,,New Delhi,,,,,₹500K - ₹1M (Employer est.),Jr. AI/ML Engineer,"Experience: 2 - 4 years
Skills Required:
Machine Learning (ML), Deep Learning, Python, TensorFlow, PyTorch, Keras, Natural Language Processing (NLP), KafKa, Caffe
Responsibilities:
1. Hands-on experience with statistical, machine-learning tools and techniques, should be strong in data structures and algorithms
3. Develop Machine Learning (ML) models using various neural network architectures and implement the model using Python.",,DarioHealth
102,,,Bangalore,,,,,₹500K - ₹1M (Employer est.),Data Scientist,"Experience: 2 - 4 years
Skills Required:
Machine Learning (ML), Deep Learning, Python, TensorFlow, PyTorch, Keras, Natural Language Processing (NLP), KafKa, Caffe
Responsibilities:
1. Hands-on experience with statistical, machine-learning tools and techniques, should be strong in data structures and algorithms
3. Develop Machine Learning (ML) models using various neural network architectures and implement the model using Python.",,Siemens Technology and Services Private Limited
103,,,Bangalore,,,,,₹500K - ₹1M (Employer est.),Data Scientist,"Experience: 2 - 4 years
Skills Required:
Machine Learning (ML), Deep Learning, Python, TensorFlow, PyTorch, Keras, Natural Language Processing (NLP), KafKa, Caffe
Responsibilities:
1. Hands-on experience with statistical, machine-learning tools and techniques, should be strong in data structures and algorithms
3. Develop Machine Learning (ML) models using various neural network architectures and implement the model using Python.",,Cumulations Technologies
104,,,Karnataka,,,,,₹500K - ₹1M (Employer est.),Data Scientist-India,"Experience: 2 - 4 years
Skills Required:
Machine Learning (ML), Deep Learning, Python, TensorFlow, PyTorch, Keras, Natural Language Processing (NLP), KafKa, Caffe
Responsibilities:
1. Hands-on experience with statistical, machine-learning tools and techniques, should be strong in data structures and algorithms
3. Develop Machine Learning (ML) models using various neural network architectures and implement the model using Python.",,DeliverHealth
105,,,Bangalore,,,,,₹500K - ₹1M (Employer est.),Applied Scientist,"Experience: 2 - 4 years
Skills Required:
Machine Learning (ML), Deep Learning, Python, TensorFlow, PyTorch, Keras, Natural Language Processing (NLP), KafKa, Caffe
Responsibilities:
1. Hands-on experience with statistical, machine-learning tools and techniques, should be strong in data structures and algorithms
3. Develop Machine Learning (ML) models using various neural network architectures and implement the model using Python.",,Flipkart
106,,,Bangalore,,,,,₹500K - ₹1M (Employer est.),Data Scientist,"Experience: 2 - 4 years
Skills Required:
Machine Learning (ML), Deep Learning, Python, TensorFlow, PyTorch, Keras, Natural Language Processing (NLP), KafKa, Caffe
Responsibilities:
1. Hands-on experience with statistical, machine-learning tools and techniques, should be strong in data structures and algorithms
3. Develop Machine Learning (ML) models using various neural network architectures and implement the model using Python.",,Great Learning
107,,,Hyderābād,,,,,₹500K - ₹1M (Employer est.),Data Scientist,"Experience: 2 - 4 years
Skills Required:
Machine Learning (ML), Deep Learning, Python, TensorFlow, PyTorch, Keras, Natural Language Processing (NLP), KafKa, Caffe
Responsibilities:
1. Hands-on experience with statistical, machine-learning tools and techniques, should be strong in data structures and algorithms
3. Develop Machine Learning (ML) models using various neural network architectures and implement the model using Python.",,GD Research Center
108,,,Bangalore,,,,,₹500K - ₹1M (Employer est.),Data Scientist,"Experience: 2 - 4 years
Skills Required:
Machine Learning (ML), Deep Learning, Python, TensorFlow, PyTorch, Keras, Natural Language Processing (NLP), KafKa, Caffe
Responsibilities:
1. Hands-on experience with statistical, machine-learning tools and techniques, should be strong in data structures and algorithms
3. Develop Machine Learning (ML) models using various neural network architectures and implement the model using Python.",,Datanow solutions
109,,,Pune,,,,,₹500K - ₹1M (Employer est.),Analyst Data Science and Analytics,"Experience: 2 - 4 years
Skills Required:
Machine Learning (ML), Deep Learning, Python, TensorFlow, PyTorch, Keras, Natural Language Processing (NLP), KafKa, Caffe
Responsibilities:
1. Hands-on experience with statistical, machine-learning tools and techniques, should be strong in data structures and algorithms
3. Develop Machine Learning (ML) models using various neural network architectures and implement the model using Python.",,TransUnion
110,,,Bangalore,,,,,₹500K - ₹1M (Employer est.),Specialist II - Data Science,"Experience: 2 - 4 years
Skills Required:
Machine Learning (ML), Deep Learning, Python, TensorFlow, PyTorch, Keras, Natural Language Processing (NLP), KafKa, Caffe
Responsibilities:
1. Hands-on experience with statistical, machine-learning tools and techniques, should be strong in data structures and algorithms
3. Develop Machine Learning (ML) models using various neural network architectures and implement the model using Python.",,Philips
111,,,Bangalore,,,,,₹500K - ₹1M (Employer est.),Data Scientist,"Experience: 2 - 4 years
Skills Required:
Machine Learning (ML), Deep Learning, Python, TensorFlow, PyTorch, Keras, Natural Language Processing (NLP), KafKa, Caffe
Responsibilities:
1. Hands-on experience with statistical, machine-learning tools and techniques, should be strong in data structures and algorithms
3. Develop Machine Learning (ML) models using various neural network architectures and implement the model using Python.",,Ganit
112,,,India,,,,,₹500K - ₹1M (Employer est.),Data Scientist,"Experience: 2 - 4 years
Skills Required:
Machine Learning (ML), Deep Learning, Python, TensorFlow, PyTorch, Keras, Natural Language Processing (NLP), KafKa, Caffe
Responsibilities:
1. Hands-on experience with statistical, machine-learning tools and techniques, should be strong in data structures and algorithms
3. Develop Machine Learning (ML) models using various neural network architectures and implement the model using Python.",,TCG Digital
113,,,Bangalore,,,,,₹500K - ₹1M (Employer est.),Sr. Data Scientist,"Experience: 2 - 4 years
Skills Required:
Machine Learning (ML), Deep Learning, Python, TensorFlow, PyTorch, Keras, Natural Language Processing (NLP), KafKa, Caffe
Responsibilities:
1. Hands-on experience with statistical, machine-learning tools and techniques, should be strong in data structures and algorithms
3. Develop Machine Learning (ML) models using various neural network architectures and implement the model using Python.",,EagleView
114,,,Bangalore,,,,,₹500K - ₹1M (Employer est.),Machine Learning Engineer,"Experience: 2 - 4 years
Skills Required:
Machine Learning (ML), Deep Learning, Python, TensorFlow, PyTorch, Keras, Natural Language Processing (NLP), KafKa, Caffe
Responsibilities:
1. Hands-on experience with statistical, machine-learning tools and techniques, should be strong in data structures and algorithms
3. Develop Machine Learning (ML) models using various neural network architectures and implement the model using Python.",,Quantiphi
115,,,Bangalore,,,,,₹500K - ₹1M (Employer est.),Data Scientist,"Experience: 2 - 4 years
Skills Required:
Machine Learning (ML), Deep Learning, Python, TensorFlow, PyTorch, Keras, Natural Language Processing (NLP), KafKa, Caffe
Responsibilities:
1. Hands-on experience with statistical, machine-learning tools and techniques, should be strong in data structures and algorithms
3. Develop Machine Learning (ML) models using various neural network architectures and implement the model using Python.",,Verisk Financial
116,,,Bangalore,,,,,₹500K - ₹1M (Employer est.),Data Analytics Internship,"Experience: 2 - 4 years
Skills Required:
Machine Learning (ML), Deep Learning, Python, TensorFlow, PyTorch, Keras, Natural Language Processing (NLP), KafKa, Caffe
Responsibilities:
1. Hands-on experience with statistical, machine-learning tools and techniques, should be strong in data structures and algorithms
3. Develop Machine Learning (ML) models using various neural network architectures and implement the model using Python.",,Winuall
117,,,Bhopal,,,,,₹500K - ₹1M (Employer est.),Data Scientist,"Experience: 2 - 4 years
Skills Required:
Machine Learning (ML), Deep Learning, Python, TensorFlow, PyTorch, Keras, Natural Language Processing (NLP), KafKa, Caffe
Responsibilities:
1. Hands-on experience with statistical, machine-learning tools and techniques, should be strong in data structures and algorithms
3. Develop Machine Learning (ML) models using various neural network architectures and implement the model using Python.",,Xeeva
118,,,Bangalore,,,,,₹500K - ₹1M (Employer est.),Data Scientist,"Experience: 2 - 4 years
Skills Required:
Machine Learning (ML), Deep Learning, Python, TensorFlow, PyTorch, Keras, Natural Language Processing (NLP), KafKa, Caffe
Responsibilities:
1. Hands-on experience with statistical, machine-learning tools and techniques, should be strong in data structures and algorithms
3. Develop Machine Learning (ML) models using various neural network architectures and implement the model using Python.",,Niramai
119,,,Bangalore,,,,,₹500K - ₹1M (Employer est.),Data Scientist,"Experience: 2 - 4 years
Skills Required:
Machine Learning (ML), Deep Learning, Python, TensorFlow, PyTorch, Keras, Natural Language Processing (NLP), KafKa, Caffe
Responsibilities:
1. Hands-on experience with statistical, machine-learning tools and techniques, should be strong in data structures and algorithms
3. Develop Machine Learning (ML) models using various neural network architectures and implement the model using Python.",,Intuit
120,,,Mumbai,,,,,₹500K - ₹1M (Employer est.),Machine Learning Engineer,"Experience: 2 - 4 years
Skills Required:
Machine Learning (ML), Deep Learning, Python, TensorFlow, PyTorch, Keras, Natural Language Processing (NLP), KafKa, Caffe
Responsibilities:
1. Hands-on experience with statistical, machine-learning tools and techniques, should be strong in data structures and algorithms
3. Develop Machine Learning (ML) models using various neural network architectures and implement the model using Python.",,Ladderlogiq
121,,,India,,,,,₹500K - ₹1M (Employer est.),Deep Learning Intern,"Experience: 2 - 4 years
Skills Required:
Machine Learning (ML), Deep Learning, Python, TensorFlow, PyTorch, Keras, Natural Language Processing (NLP), KafKa, Caffe
Responsibilities:
1. Hands-on experience with statistical, machine-learning tools and techniques, should be strong in data structures and algorithms
3. Develop Machine Learning (ML) models using various neural network architectures and implement the model using Python.",,OXO Solutions
122,,,Bangalore,,,,,₹500K - ₹1M (Employer est.),Machine Learning Engineer - Interns,"Experience: 2 - 4 years
Skills Required:
Machine Learning (ML), Deep Learning, Python, TensorFlow, PyTorch, Keras, Natural Language Processing (NLP), KafKa, Caffe
Responsibilities:
1. Hands-on experience with statistical, machine-learning tools and techniques, should be strong in data structures and algorithms
3. Develop Machine Learning (ML) models using various neural network architectures and implement the model using Python.",,IceCream Labs
